carat,depth,table,price,'x','y','z',cut_Fair,cut_Good,cut_Ideal,cut_Prem,cut_V_good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.5,62.9,58,1569,5.06,5.08,3.19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.51,60.1,60,1569,5.15,5.17,3.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,60.6,56,1569,5.17,5.19,3.14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,60.9,59,1569,5.13,5.19,3.14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61,60,1569,5.15,5.18,3.15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.6,56,1569,5.1,5.12,3.15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,60.3,59,1569,5.2,5.22,3.14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.3,57,1569,5.08,5.13,3.18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.1,58,1569,5.09,5.12,3.17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,60.1,60,1569,5.14,5.18,3.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.9,55,1569,5.08,5.12,3.21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,61.8,55,1569,5.14,5.18,3.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.7,55,1569,5.11,5.16,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.4,57,1569,5.09,5.13,3.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.6,58,1569,5.12,5.14,3.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.8,56,1569,5.07,5.09,3.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.9,57,1569,5.09,5.11,3.21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,61.4,56,1569,5.13,5.16,3.16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,63.2,56.5,1569,5.05,5.08,3.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,61,58,1569,5.1,5.17,3.13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.61,61.1,56,1569,5.44,5.49,3.33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.5,62,54,1569,5.11,5.15,3.18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,62.6,57,1569,5.05,5.08,3.17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.58,60.9,55,1569,5.39,5.41,3.29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.9,54,1569,5.14,5.2,3.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,61.9,56,1570,4.7,4.76,2.93,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.91,67,62,1570,5.97,5.89,3.98,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.52,62.8,58,1571,5.11,5.14,3.22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,61.7,56,1571,4.84,4.88,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.52,62.2,55,1571,5.16,5.22,3.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,60.7,56,1571,5.34,5.37,3.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.55,62.1,56,1571,5.21,5.25,3.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.57,61.8,57,1571,5.34,5.31,3.29,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.57,60.7,58,1571,5.36,5.32,3.24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.57,61.6,57,1571,5.37,5.34,3.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.57,59.5,58,1571,5.43,5.36,3.21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.57,62.7,59,1571,5.3,5.26,3.31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.57,61.4,57,1571,5.35,5.3,3.27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,63,57,1571,5.06,5,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.57,61.1,59,1571,5.39,5.32,3.27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,61.7,56,1571,5.27,5.24,3.24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.46,62,56,1572,4.96,4.98,3.07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.61,62.4,57,1572,5.4,5.43,3.38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.52,63.5,58,1572,5.08,5.13,3.24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.59,60.7,56,1572,5.46,5.41,3.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.59,60.2,57,1572,5.47,5.42,3.28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.59,61.2,60,1572,5.42,5.37,3.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.59,62.3,55,1572,5.41,5.38,3.36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.54,61.3,57,1572,5.28,5.25,3.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.62,59.9,58,1572,5.56,5.49,3.31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.59,63.5,55,1573,5.31,5.36,3.39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.57,60.2,59,1573,5.35,5.38,3.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,61.8,57,1573,5.11,5.14,3.16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.52,61.8,56,1573,5.19,5.16,3.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.48,62,57,1574,5.01,5.04,3.11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.51,62.7,59,1574,5.08,5.06,3.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.4,58,1574,5.13,5.1,3.19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,63.1,57,1574,5.1,5.08,3.21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,63.2,56,1574,5.1,5.06,3.21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,62.3,60,1574,5.1,5.07,3.17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,63,55,1574,5.1,5.06,3.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,63.7,56,1574,5.05,5.03,3.21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,62.9,57,1574,5.12,5.09,3.21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.8,55,1574,5.15,5.11,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.3,61,1574,5.11,5.07,3.17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,63.5,55,1574,5.09,5.08,3.23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,63.6,57,1574,5.08,5.05,3.22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,63,59,1574,5.11,5.05,3.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,63.5,56,1574,5.08,5.06,3.22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,60.1,59,1574,5.2,5.18,3.12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,61,57,1574,5.22,5.18,3.17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.51,59.9,61,1574,5.18,5.14,3.09,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,60.6,56,1575,5.18,5.22,3.15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.52,62,55.4,1575,5.16,5.21,3.21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.53,61.2,54,1576,5.23,5.26,3.21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,61.4,54,1576,5.2,5.23,3.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,61.3,56,1576,5.17,5.2,3.18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.52,63.9,56,1576,5.08,5.12,3.26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.52,62.5,60,1576,5.1,5.14,3.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,61.3,57,1576,5.19,5.22,3.19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,61.8,54.1,1576,5.31,5.34,3.29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.52,60.7,56,1576,5.2,5.24,3.17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,61.7,57,1576,5.1,5.17,3.17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,60.4,57,1576,5.17,5.22,3.14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,61.6,59,1576,5.14,5.16,3.17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,63.4,57,1576,5.12,5.16,3.26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,61.5,56,1576,5.18,5.2,3.19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,62.2,61,1577,5.06,5.1,3.16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.51,63.6,59,1577,4.99,5.07,3.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.49,58.1,62,1577,5.2,5.13,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.53,61.8,55,1577,5.19,5.22,3.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,61.2,56,1577,5.19,5.22,3.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,61.6,57,1577,5.18,5.24,3.21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.51,62.5,57,1577,5.08,5.1,3.18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.52,62,55,1577,5.19,5.13,3.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,61.4,57,1577,5.27,5.16,3.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.52,63.2,58,1577,5.12,5.1,3.23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,62.4,55,1577,5.19,5.17,3.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.52,59.2,60,1577,5.27,5.23,3.11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.52,63.1,58,1577,5.13,5.1,3.23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.52,62.1,58,1577,5.18,5.15,3.21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,62.4,56,1577,5.19,5.16,3.23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,62,58,1577,5.2,5.16,3.21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,61,60,1577,5.19,5.13,3.15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,61.7,58,1577,5.16,5.14,3.18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,62.2,55,1577,5.18,5.14,3.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,61.6,55,1577,5.19,5.16,3.19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,59.8,61,1577,5.2,5.17,3.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,62.3,59,1577,5.16,5.08,3.19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6,63,60,1577,5.44,5.39,3.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,65,55,1577,5.01,4.96,3.24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.53,63.2,58,1578,5.13,5.16,3.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.56,63.9,56,1578,5.2,5.26,3.34,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.56,62.5,58,1578,5.23,5.27,3.28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.56,62.3,57,1578,5.24,5.26,3.27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.53,61.4,58,1579,5.24,5.19,3.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.61,62,54,1579,5.48,5.5,3.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.62,61.1,59,1579,5.53,5.5,3.37,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.62,61.1,59,1579,5.51,5.46,3.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.72,60.9,57,1579,5.84,5.78,3.54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.33,61.2,57,520,4.49,4.43,2.73,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,62.5,59,520,4.26,4.22,2.65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,62.7,57,520,4.53,4.56,2.85,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.34,60,58,521,4.52,4.56,2.72,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,61.2,56,521,4.44,4.46,2.72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.34,63.4,57,521,4.4,4.45,2.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,61,57,521,4.42,4.46,2.71,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.31,64,54,521,4.31,4.29,2.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,59.3,59,521,4.42,4.38,2.61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.33,62,59,521,4.4,4.44,2.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,61.7,59,521,4.39,4.42,2.72,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,61.6,57,521,4.41,4.46,2.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.33,60.7,57,521,4.46,4.5,2.72,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,61.1,59,521,4.44,4.47,2.72,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.33,63.2,57,521,4.37,4.4,2.77,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.33,62.4,58,521,4.39,4.42,2.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,62.8,59,521,4.38,4.44,2.77,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,60.7,57,521,4.45,4.48,2.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,63.6,54,521,4.26,4.32,2.73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,59.5,60,521,4.5,4.54,2.69,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.33,61.2,55,521,4.45,4.47,2.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,62.7,58,521,4.4,4.43,2.77,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.33,63.1,56,521,4.38,4.4,2.77,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.33,61.6,60,521,4.42,4.45,2.73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.33,61.3,60,521,4.44,4.47,2.73,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,62.3,58,521,4.38,4.41,2.74,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,61.4,58,521,4.44,4.49,2.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,62.2,57,521,4.42,4.46,2.76,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.24,59.5,62,521,4.04,4.06,2.41,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.24,60.3,61,521,4.03,4.06,2.44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.72,60.4,61,1579,5.87,5.82,3.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.5,63.8,56,1580,5.05,5.08,3.23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,63.2,59,1580,5.03,5.07,3.19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.56,62.5,57,1580,5.25,5.28,3.29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,62.8,56,1580,5.23,5.28,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.55,61.2,55,1580,5.28,5.3,3.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.56,61,57,1580,5.32,5.34,3.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,61.7,56,1580,5.3,5.34,3.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,61.9,55,1580,5.28,5.32,3.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,61.2,56,1580,5.29,5.33,3.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,62,57,1580,5.29,5.33,3.29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.56,62.1,56,1580,5.29,5.31,3.29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,60.9,58,1580,5.34,5.36,3.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.55,62.7,55,1580,5.24,5.26,3.29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.55,61.6,56,1580,5.24,5.28,3.24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.56,62,56,1580,5.28,5.3,3.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,62.4,56,1580,5.24,5.28,3.28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.56,62.3,56,1580,5.26,5.3,3.29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,62.5,58,1580,5.64,5.72,3.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.55,62.2,58,1580,5.22,5.26,3.26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.56,60.9,56,1580,5.32,5.35,3.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.55,62.7,59,1580,5.22,5.25,3.28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.56,60.6,57,1580,5.33,5.36,3.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,62,56,1580,5.26,5.29,3.27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.58,62.3,53,1580,5.38,5.4,3.36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.54,62,54,1580,5.22,5.27,3.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.51,61.5,55,1580,5.13,5.18,3.17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.1,57,1580,5.14,5.17,3.15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.58,62.2,58,1580,5.3,5.38,3.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.43,61.5,56,1580,4.89,4.86,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.43,62,56,1580,4.87,4.84,3.01,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.43,60.9,57,1580,4.89,4.86,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.4,61.3,58,1580,4.77,4.73,2.91,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6,61.5,55,1580,5.49,5.44,3.36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.52,60.4,56,1581,5.27,5.29,3.19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,61.8,58,1581,5.19,5.16,3.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.52,61.8,57,1581,5.16,5.19,3.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.5,60.7,59,1581,5.11,5.13,3.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,60.5,60,1581,5.09,5.13,3.09,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,62,56,1581,5.07,5.11,3.15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.67,64.2,55.6,1581,5.54,5.57,3.57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.52,62.5,58,1582,5.14,5.17,3.22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,61.6,58,1582,4.78,4.74,2.93,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.41,62.3,55,1582,4.78,4.75,2.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.41,62.3,53,1582,4.78,4.75,2.97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.41,60.6,57,1582,4.82,4.79,2.91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.41,62.3,57,1582,4.77,4.73,2.96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.54,61.1,59,1583,5.25,5.29,3.22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,58.1,60,1583,5.28,5.32,3.08,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,61,59,1583,5.13,5.07,3.11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,60.9,57,1583,4.81,4.84,2.94,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.5,62.5,60,1583,5.13,5.08,3.19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,63.4,58,1583,5.08,5.05,3.21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,63,58,1583,5.07,5.02,3.18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,60.9,59,1583,5.14,5.11,3.12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,62.9,56,1584,5.06,5.11,3.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.43,59.6,58,1584,4.89,4.94,2.93,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.43,62.3,56,1584,4.81,4.82,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.66,62.4,56,1584,5.61,5.55,3.48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,61.4,56,1584,5.28,5.31,3.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.55,60.8,56,1584,5.3,5.33,3.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.53,61.4,55,1585,5.21,5.24,3.21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,62.2,57,1585,5.29,5.25,3.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.51,61,56,1585,5.17,5.2,3.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
