carat,depth,table,price,'x','y','z',cut_Fair,cut_Good,cut_Ideal,cut_Prem,cut_V_good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.53,61.4,57,1046,5.21,5.25,3.21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.51,60.8,56,1051,5.14,5.26,3.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.54,61.2,60,1013,5.22,5.2,3.19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.55,63.1,58,1041,5.15,5.19,3.26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,60.6,61,383,4.4,4.45,2.68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.43,63.7,57,490,4.76,4.79,3.04,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.63,61.4,54,1065,5.54,5.56,3.41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.6,62.9,60,1022,5.34,5.38,3.37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.48,62.3,63,1080,5.02,4.96,3.11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.36,62.8,55,1018,4.55,4.52,2.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.6,55,1019,4.75,4.77,2.98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,62.5,56,1067,4.64,4.67,2.91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.3,56,1018,4.71,4.79,2.96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.3,56,1059,4.74,4.77,2.96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.3,54,1064,4.7,4.74,2.94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.2,57,1043,4.71,4.74,2.94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,62.2,57,1067,4.63,4.66,2.89,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,62,55,1067,4.64,4.68,2.89,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.36,61.7,55,1064,4.59,4.62,2.84,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61.4,55,1075,4.9,4.8,2.98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,61.4,56,1026,4.55,4.58,2.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,61.4,57,1044,4.43,4.4,2.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.3,54,1053,4.76,4.8,2.93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.2,57,1018,4.77,4.81,2.93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,61.2,56,1035,4.54,4.58,2.79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,61,56,1065,4.53,4.58,2.78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,61,56,1077,4.47,4.45,2.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,60.6,56,1072,4.82,4.78,2.91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,62.4,59,1067,4.6,4.63,2.88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,61.9,60,1067,4.62,4.66,2.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,60.5,59,1030,4.49,4.45,2.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.37,60.2,60,1030,4.68,4.63,2.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,59.7,58,1011,4.45,4.4,2.64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,58.2,58,1064,4.81,4.77,2.79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.3,59,1018,4.72,4.79,2.96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.7,58,1018,4.76,4.8,2.95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61.7,58,487,4.19,4.24,2.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,60.8,56,1018,4.56,4.58,2.78,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,60.7,60,1066,4.81,4.88,2.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.7,57,1079,4.72,4.76,2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.7,55,1079,4.72,4.76,2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,62.7,55,1069,4.65,4.6,2.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,62.4,55,1033,4.47,4.44,2.78,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,62.4,54,1060,4.49,4.45,2.79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.3,57,1079,4.74,4.77,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.3,56,1053,4.71,4.73,2.94,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.39,62.3,57,1026,4.64,4.67,2.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,62.3,56,1063,4.52,4.5,2.81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.2,55,1030,4.79,4.76,2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.2,55,1053,4.72,4.76,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,62.2,55,1033,4.52,4.49,2.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.1,55,1079,4.77,4.8,2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.1,56,1079,4.75,4.78,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,62.1,57,1027,4.62,4.65,2.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,62.1,56,1069,4.65,4.62,2.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,62.1,56,1033,4.5,4.48,2.79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62,54,1079,4.76,4.79,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62,55,1079,4.74,4.77,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62,54,1053,4.74,4.77,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,62,56,1033,4.52,4.48,2.79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,62,56,487,4.18,4.21,2.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.9,55,1079,4.76,4.8,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,61.9,56,1069,4.67,4.63,2.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,61.9,56,1063,4.53,4.51,2.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.8,57,1079,4.76,4.79,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.8,55,1079,4.75,4.8,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,61.8,57,1033,4.5,4.47,2.77,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,61.8,56,1033,4.51,4.47,2.78,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61.7,57,1014,4.78,4.81,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.7,55,1079,4.75,4.78,2.94,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.7,57,1079,4.76,4.8,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.7,55,1053,4.73,4.76,2.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.6,56,1053,4.73,4.78,2.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,61.6,56,1069,4.67,4.65,2.87,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,61.6,56,1069,4.66,4.62,2.86,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,61.6,57,1063,4.53,4.5,2.78,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.5,56,1076,4.79,4.77,2.94,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.4,55,1076,4.84,4.8,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.4,57,1079,4.79,4.82,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,61.4,57,1033,4.5,4.46,2.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61.4,56,487,4.2,4.24,2.59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.2,57,1053,4.74,4.77,2.91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,61.2,56,1063,4.55,4.53,2.78,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,61.2,57,1033,4.5,4.45,2.74,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,61.2,57,1033,4.51,4.45,2.74,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,61,57,1033,4.52,4.49,2.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.9,57,1079,4.76,4.79,2.91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,60.8,57,1033,4.53,4.49,2.74,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.5,58,1053,4.69,4.72,2.94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,62.3,57,1040,4.83,4.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.3,59,1079,4.74,4.76,2.96,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,62.3,60,1063,4.52,4.5,2.81,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62,60,1079,4.74,4.78,2.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.9,59,1079,4.77,4.8,2.96,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.8,58,1079,4.73,4.75,2.93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,61.5,58,1069,4.69,4.64,2.87,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.2,58,1079,4.76,4.78,2.92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.2,59,1053,4.72,4.76,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,61,55,1069,4.51,4.47,2.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.8,59,1079,4.76,4.82,2.91,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,60.8,58,1063,4.58,4.55,2.78,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.7,59,1030,4.79,4.77,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.7,58,1079,4.79,4.83,2.92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,60.7,59,1069,4.73,4.69,2.86,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,60.7,59,1069,4.7,4.65,2.84,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.6,59,1079,4.77,4.8,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.4,58,1079,4.78,4.82,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,60.4,59,1053,4.76,4.81,2.89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,60.3,58,1053,4.8,4.82,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38,60.2,58,1069,4.71,4.66,2.82,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.1,58,1079,4.81,4.84,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60,58,1079,4.8,4.83,2.89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,59.9,58,1079,4.83,4.88,2.91,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,59.9,58,1033,4.58,4.54,2.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.39,59.6,60,1026,4.72,4.75,2.82,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.8,58,1079,4.7,4.72,2.96,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.6,56,1053,4.67,4.72,2.94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.4,54,1053,4.71,4.75,2.95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.2,57,1079,4.74,4.78,2.96,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62,57,1079,4.74,4.77,2.95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.43,61.9,53,1051,4.86,4.89,3.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.8,56,1053,4.74,4.77,2.94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61.8,55,489,4.21,4.24,2.61,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,60.9,59,487,4.19,4.22,2.56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,60.5,61,1053,4.72,4.74,2.86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,60.1,58,1053,4.72,4.76,2.85,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,59.8,61,1079,4.79,4.85,2.88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,59.5,59,487,4.29,4.35,2.57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.28,58.9,58,487,4.27,4.32,2.53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.24,60.2,65,383,3.97,4,2.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.45,59,62,1012,5.02,5.04,2.97,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,58.3,58,487,4.33,4.35,2.53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.7,55,1076,4.77,4.74,2.98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.7,55,1050,4.76,4.74,2.98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.6,55,1076,4.77,4.75,2.98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.5,57,1076,4.76,4.75,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,62.3,55,1031,4.77,4.79,2.98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.3,55,1076,4.79,4.77,2.98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.39,62.3,57,1024,4.69,4.65,2.91,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.39,62.2,56,1024,4.7,4.63,2.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.1,56,1076,4.8,4.77,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.1,56,1076,4.76,4.74,2.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62,55,1076,4.81,4.77,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62,56,1076,4.81,4.77,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62,57,1076,4.76,4.73,2.94,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61.9,57,1031,4.79,4.81,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.9,55,1076,4.8,4.76,2.96,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.9,57,1076,4.77,4.73,2.94,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,61.9,56,1013,4.59,4.56,2.83,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.8,56,1076,4.79,4.75,2.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.37,61.7,56,1041,4.63,4.61,2.85,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61.4,57,1031,4.78,4.83,2.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.3,55,1076,4.83,4.79,2.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.3,57,1076,4.79,4.77,2.93,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.1,56,1050,4.78,4.75,2.91,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.38,61.1,56,1013,4.69,4.71,2.87,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.37,61.1,57,1041,4.65,4.61,2.83,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61,57,1031,4.84,4.87,2.96,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,60.9,57,1031,4.84,4.88,2.96,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.8,57,1076,4.8,4.77,2.91,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.8,56,1076,4.79,4.76,2.92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.6,57,1076,4.84,4.79,2.92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,60.1,57,1013,4.67,4.62,2.79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.9,58,1050,4.71,4.67,2.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.7,58,1076,4.77,4.74,2.98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.6,58,1076,4.75,4.74,2.97,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.6,58,1050,4.72,4.68,2.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.43,62.5,58,1056,4.78,4.85,3.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.5,57,1050,4.72,4.69,2.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.5,59,1050,4.69,4.66,2.92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,62.4,60,1076,4.77,4.71,2.96,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,62.4,59,1050,4.69,4.67,2.92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.39,62,56,1010,4.72,4.64,2.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.9,59,1050,4.7,4.67,2.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61.8,59,1031,4.81,4.83,2.98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.5,59,1050,4.76,4.71,2.91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.34,61.5,55,1020,4.58,4.49,2.79,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.4,58,1050,4.75,4.73,2.91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,61.3,57,1013,4.58,4.56,2.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61.2,58,1031,4.82,4.86,2.96,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.2,57,1076,4.8,4.77,2.93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,61.1,58,1076,4.78,4.74,2.91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,61.1,59,1050,4.75,4.71,2.89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,60.9,59,1031,4.8,4.85,2.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.8,58,1076,4.82,4.76,2.91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,60.7,56,1076,4.82,4.77,2.91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,60.7,58,1013,4.62,4.57,2.79,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,60.5,60,1050,4.8,4.76,2.89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,60.4,61,1050,4.77,4.74,2.87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,60.4,59,1050,4.76,4.75,2.87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,60.3,60,1050,4.81,4.77,2.89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.43,59.9,58,1056,4.89,4.93,2.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,59.9,58,1076,4.84,4.81,2.89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,58.6,61,1076,4.87,4.83,2.84,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.43,62.2,61,1056,4.75,4.83,2.98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,62.1,59,487,4.16,4.21,2.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,61.9,55,1031,4.78,4.82,2.97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.43,61,57,1056,4.84,4.89,2.97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61,59,487,4.18,4.24,2.57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,61,59,487,4.23,4.29,2.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,60.8,58,487,4.24,4.28,2.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,59.9,61,1031,4.84,4.88,2.91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.45,66.3,56,1027,4.82,4.65,3.14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.46,58,66,1035,5.08,5.03,2.93,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.45,62.8,58,1055,4.83,4.88,3.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.39,62.6,55,1077,4.69,4.66,2.93,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4,62.3,57,1050,4.73,4.68,2.93,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.27,62.3,56,490,4.14,4.16,2.58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.38,62.1,56,1040,4.68,4.63,2.89,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.28,62.1,55,490,4.22,4.25,2.63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.39,62,55,1077,4.71,4.66,2.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.38,61.8,56,1069,4.65,4.64,2.87,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.24,61.8,54,490,4.01,4.02,2.48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.23,61.6,55,384,3.96,3.99,2.45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
